date,v1,odometre,matricule
2023-11-22 16:56:00,2.0,,218
2023-11-22 16:57:00,13.0,,218
2023-11-22 17:10:00,23.0,,218
2023-11-23 07:33:00,1.0,,218
2023-11-23 09:41:00,2.0,,218
2023-11-23 11:13:00,0.0,,218
2023-11-23 13:20:00,10.0,,218
2023-11-23 14:17:00,35.0,,218
2023-11-23 15:16:00,0.0,,218
2023-11-24 08:20:00,0.0,,218
2023-11-24 10:21:00,4.0,,218
2023-11-24 13:58:00,27.0,,218
2023-11-24 14:06:00,20.0,,218
2023-11-24 15:51:00,7.0,,218
2023-11-25 11:25:00,9.0,,218
2023-11-25 11:27:00,26.0,,218
2023-11-25 12:16:00,40.0,,218
2023-11-25 15:34:00,12.0,,218
2023-11-25 15:43:00,20.0,,218
2023-11-25 15:45:00,35.0,,218
2023-11-26 09:46:00,28.0,,218
2023-11-27 07:05:00,2.0,,218
2023-11-27 07:11:00,15.0,,218
2023-11-27 08:34:00,9.0,,218
2023-11-27 09:22:00,8.0,,218
2023-11-27 14:20:00,6.0,,218
2023-11-27 15:29:00,36.0,,218
2023-11-27 15:38:00,51.0,,218
2023-11-28 07:40:00,15.0,,218
2023-11-28 07:54:00,15.0,,218
2023-11-28 09:30:00,0.0,,218
2023-11-28 09:48:00,7.0,,218
2023-11-28 16:52:00,21.0,,218
2023-11-29 07:25:00,28.0,,218
2023-11-29 10:11:00,8.0,,218
2023-11-29 10:40:00,5.0,,218
2023-11-29 11:01:00,15.0,,218
2023-11-30 11:04:00,1.0,,218
2023-11-30 13:42:00,0.0,,218
2023-11-30 14:05:00,18.0,,218
2023-11-30 16:57:00,26.0,,218
2023-01-12 09:00:00,4.0,,218
2023-01-12 10:47:00,7.0,,218
2023-01-12 14:52:00,0.0,,218
2023-01-12 15:25:00,6.0,,218
2023-02-12 07:44:00,10.0,,218
2023-02-12 08:05:00,1.0,,218
2023-02-12 08:50:00,3.0,,218
2023-02-12 08:52:00,10.0,,218
2023-02-12 12:13:00,9.0,,218
2023-02-12 20:04:00,3.0,,218
2023-02-12 20:05:00,14.0,,218
2023-04-12 07:04:00,11.0,,218
2023-04-12 10:56:00,3.0,,218
2023-04-12 11:11:00,0.0,,218
2023-04-12 11:15:00,12.0,,218
2023-04-12 12:17:00,8.0,,218
2023-04-12 14:50:00,2.0,,218
2023-05-12 03:51:00,3.0,,218
2023-05-12 07:44:00,27.0,,218
2023-05-12 15:19:00,23.0,,218
2023-05-12 16:08:00,13.0,,218
2023-05-12 16:15:00,6.0,,218
2023-05-12 16:48:00,15.0,,218
2023-05-12 16:50:00,21.0,,218
2023-06-12 07:52:00,7.0,,218
2023-06-12 08:07:00,2.0,,218
2023-06-12 09:38:00,5.0,,218
2023-06-12 19:23:00,5.0,,218
2023-07-12 11:38:00,0.0,,218
2023-07-12 15:06:00,0.0,,218
2023-07-12 21:00:00,10.0,,218
2023-08-12 07:21:00,0.0,,218
2023-08-12 08:55:00,2.0,,218
2023-08-12 09:24:00,12.0,,218
2023-08-12 09:44:00,1.0,,218
2023-08-12 14:16:00,5.0,,218
2023-08-12 16:51:00,14.0,,218
2023-11-12 07:19:00,7.0,,218
2023-11-12 07:29:00,10.0,,218
2023-11-12 07:30:00,24.0,,218
2023-11-12 07:39:00,5.0,,218
2023-11-12 08:52:00,6.0,,218
2023-11-12 12:37:00,0.0,,218
2023-12-12 06:51:00,4.0,,218
2023-12-12 06:52:00,42.0,,218
2023-12-12 07:11:00,10.0,,218
2023-12-12 07:18:00,12.0,,218
2023-12-12 08:31:00,6.0,,218
2023-12-12 11:48:00,9.0,,218
2023-12-12 12:05:00,10.0,,218
2023-12-12 16:23:00,3.0,,218
2023-12-12 16:35:00,11.0,,218
2023-12-12 18:20:00,7.0,,218
2023-12-13 07:09:00,18.0,,218
2023-12-13 08:12:00,26.0,,218
2023-12-13 08:39:00,14.0,,218
2023-12-13 10:32:00,14.0,,218
2023-12-13 10:48:00,16.0,,218
2023-12-13 10:51:00,26.0,,218
2023-12-13 11:48:00,11.0,,218
2023-12-13 14:09:00,10.0,,218
2023-12-13 16:19:00,0.0,,218
2023-12-14 08:15:00,5.0,,218
2023-12-14 14:05:00,19.0,,218
2023-12-14 14:20:00,31.0,,218
2023-12-15 11:00:00,4.0,,218
2023-12-15 12:37:00,1.0,,218
2023-12-15 13:32:00,2.0,,218
2023-12-15 15:56:00,10.0,,218
2023-12-15 15:57:00,27.0,,218
2023-12-15 16:28:00,4.0,,218
2023-12-16 08:20:00,14.0,,218
2023-12-16 09:55:00,14.0,,218
2023-12-16 10:38:00,30.0,,218
2023-12-16 12:33:00,16.0,,218
2023-12-16 12:35:00,25.0,,218
2023-12-16 12:36:00,33.0,,218
2023-12-18 09:29:00,1.0,,218
2023-12-18 09:30:00,17.0,,218
2023-12-18 14:18:00,18.0,,218
2023-12-18 16:40:00,10.0,,218
2023-12-19 09:43:00,3.0,,218
2023-12-19 11:23:00,0.0,,218
2023-12-19 12:23:00,0.0,,218
2023-12-19 14:38:00,3.0,,218
2023-12-20 07:24:00,1.0,,218
2023-12-20 08:55:00,33.0,,218
2023-12-20 09:21:00,27.0,,218
2023-12-20 09:49:00,5.0,,218
2023-12-20 10:56:00,11.0,,218
2023-12-20 14:53:00,3.0,,218
2023-12-21 08:07:00,30.0,,218
2023-12-21 09:30:00,0.0,,218
2023-12-21 11:29:00,7.0,,218
2023-12-21 12:01:00,5.0,,218
2023-12-21 12:19:00,6.0,,218
2023-12-21 13:12:00,1.0,,218
2023-12-21 13:21:00,2.0,,218
2023-12-21 17:07:00,3.0,,218
2023-12-21 17:08:00,20.0,,218
2023-12-22 08:09:00,8.0,,218
2023-12-22 14:00:00,6.0,,218
2023-12-22 14:57:00,33.0,,218
2023-12-22 16:00:00,13.0,,218
2023-12-22 16:01:00,27.0,,218
2023-12-22 18:14:00,2.0,,218
2023-12-23 12:23:00,0.0,,218
2023-12-23 14:53:00,3.0,,218
2023-12-23 15:26:00,2.0,,218
2023-12-24 10:10:00,6.0,,218
2023-12-24 13:14:00,2.0,,218
2023-12-24 14:48:00,10.0,,218
2023-12-24 14:51:00,17.0,,218
2023-12-25 08:09:00,1.0,,218
2023-12-25 12:25:00,20.0,,218
2023-12-25 14:39:00,5.0,,218
2023-12-26 08:34:00,5.0,,218
2023-12-26 10:22:00,7.0,,218
2023-12-26 12:07:00,10.0,,218
2023-12-26 12:39:00,15.0,,218
2023-12-26 13:59:00,18.0,,218
2023-12-26 15:20:00,7.0,,218
2023-12-26 16:03:00,26.0,,218
2023-12-26 16:17:00,3.0,,218
2023-12-26 16:34:00,13.0,,218
2023-12-27 14:14:00,11.0,,218
2023-12-29 08:43:00,27.0,,218
2023-12-29 09:39:00,4.0,,218
2023-12-29 15:59:00,2.0,,218
2023-12-29 16:04:00,3.0,,218
2023-12-30 09:37:00,2.0,,218
2023-12-30 09:38:00,44.0,,218
2024-02-01 07:55:00,0.0,,218
2024-02-01 08:09:00,2.0,,218
2024-02-01 09:24:00,0.0,,218
2024-02-01 11:26:00,12.0,,218
2024-02-01 13:52:00,4.0,,218
2024-03-01 07:48:00,4.0,,218
2024-03-01 09:16:00,6.0,,218
2024-03-01 12:02:00,2.0,,218
2024-03-01 13:24:00,10.0,,218
2024-03-01 13:49:00,17.0,,218
2024-03-01 15:26:00,0.0,,218
2024-03-01 16:27:00,2.0,,218
2024-03-01 16:50:00,17.0,,218
2024-04-01 09:30:00,10.0,,218
2024-04-01 09:59:00,0.0,,218
2024-04-01 10:09:00,29.0,,218
2024-04-01 11:26:00,21.0,,218
2024-04-01 14:02:00,2.0,,218
2024-04-01 14:29:00,9.0,,218
2024-05-01 14:55:00,18.0,,218
2024-05-01 16:36:00,2.0,,218
2024-05-01 16:43:00,18.0,,218
2024-05-01 16:44:00,35.0,,218
2024-06-01 07:56:00,4.0,,218
2024-06-01 08:06:00,2.0,,218
2024-06-01 09:07:00,1.0,,218
2024-06-01 09:09:00,10.0,,218
2024-06-01 11:42:00,0.0,,218
2024-06-01 11:52:00,20.0,,218
2024-07-01 09:34:00,40.0,,218
2024-08-01 08:02:00,44.0,,218
2024-08-01 09:04:00,2.0,,218
2024-08-01 16:01:00,2.0,,218
2024-08-01 16:09:00,14.0,,218
2024-08-01 19:16:00,29.0,,218
2024-09-01 06:59:00,5.0,,218
2024-09-01 11:58:00,7.0,,218
2024-09-01 13:57:00,0.0,,218
2024-09-01 16:19:00,3.0,,218
2024-09-01 19:06:00,28.0,,218
2024-10-01 07:46:00,0.0,,218
2024-10-01 07:57:00,8.0,,218
2024-10-01 09:27:00,3.0,,218
2024-10-01 11:04:00,13.0,,218
2024-10-01 12:49:00,6.0,,218
2024-10-01 14:43:00,0.0,,218
2024-11-01 07:46:00,26.0,,218
2024-11-01 07:48:00,33.0,,218
2024-11-01 08:04:00,0.0,,218
2024-11-01 09:55:00,4.0,,218
2024-11-01 11:58:00,0.0,,218
2024-11-01 12:30:00,1.0,,218
2024-11-01 12:37:00,2.0,,218
2024-11-01 15:49:00,2.0,,218
2024-11-01 18:25:00,0.0,,218
2024-12-01 07:47:00,14.0,,218
2024-12-01 07:58:00,38.0,,218
2024-12-01 11:26:00,10.0,,218
2024-12-01 12:06:00,21.0,,218
2024-12-01 13:35:00,6.0,,218
2024-12-01 14:51:00,20.0,,218
2024-12-01 15:57:00,8.0,,218
2024-12-01 16:19:00,7.0,,218
2024-12-01 16:22:00,8.0,,218
2024-12-01 17:13:00,1.0,,218
2024-01-13 07:11:00,0.0,,218
2024-01-13 08:29:00,4.0,,218
2024-01-13 13:02:00,15.0,,218
2024-01-14 08:52:00,13.0,,218
2024-01-14 09:03:00,23.0,,218
2024-01-14 09:32:00,30.0,,218
2024-01-14 11:43:00,18.0,,218
2024-01-14 12:00:00,0.0,,218
2024-01-14 12:21:00,8.0,,218
2024-01-14 12:27:00,16.0,,218
2024-01-14 12:28:00,34.0,,218
2024-01-15 08:00:00,0.0,,218
2024-01-15 09:16:00,0.0,,218
2024-01-15 09:52:00,10.0,,218
2024-01-15 14:56:00,20.0,,218
2024-01-15 15:18:00,5.0,,218
2024-01-16 07:56:00,2.0,,218
2024-01-16 09:38:00,7.0,,218
2024-01-16 09:43:00,17.0,,218
2024-01-16 10:27:00,29.0,,218
2024-01-16 14:07:00,1.0,,218
2024-01-16 16:45:00,5.0,,218
2024-01-17 07:48:00,11.0,,218
2024-01-17 10:01:00,4.0,,218
2024-01-17 10:08:00,15.0,,218
2024-01-17 10:41:00,1.0,,218
2024-01-17 10:42:00,31.0,,218
2024-01-17 14:25:00,1.0,,218
2024-01-17 15:04:00,18.0,,218
2024-01-18 08:09:00,4.0,,218
2024-01-18 11:23:00,2.0,,218
2024-01-18 13:40:00,5.0,,218
2024-01-18 16:42:00,0.0,,218
2024-01-18 16:50:00,10.0,,218
2024-01-19 07:55:00,0.0,,218
2024-01-19 08:02:00,7.0,,218
2024-01-19 08:03:00,18.0,,218
2024-01-19 11:49:00,10.0,,218
2024-01-19 11:59:00,26.0,,218
2024-01-19 15:42:00,3.0,,218
2024-01-20 08:09:00,6.0,,218
2024-01-20 10:12:00,5.0,,218
2024-01-21 10:36:00,19.0,,218
2024-01-21 14:57:00,26.0,,218
2024-01-22 08:01:00,21.0,,218
2024-01-22 08:07:00,23.0,,218
2024-01-22 09:50:00,26.0,,218
2024-01-22 10:26:00,19.0,,218
2024-01-22 11:36:00,6.0,,218
2024-01-22 15:53:00,2.0,,218
2024-01-22 17:17:00,19.0,,218
2024-01-23 07:52:00,10.0,,218
2024-01-23 09:06:00,7.0,,218
2024-01-23 09:40:00,17.0,,218
2024-01-23 11:30:00,2.0,,218
2024-01-23 16:12:00,8.0,,218
2024-01-24 07:49:00,0.0,,218
2024-01-24 10:04:00,3.0,,218
2024-01-24 10:37:00,14.0,,218
2024-01-24 11:40:00,4.0,,218
2024-01-24 12:11:00,8.0,,218
2024-01-24 16:18:00,16.0,,218
2024-01-24 17:14:00,14.0,,218
2024-01-24 17:23:00,6.0,,218
2024-01-24 17:25:00,22.0,,218
2024-01-25 08:03:00,0.0,,218
2024-01-25 08:42:00,2.0,,218
2024-01-25 11:06:00,37.0,,218
2024-01-25 12:12:00,5.0,,218
2024-01-25 13:46:00,14.0,,218
2024-01-25 14:24:00,0.0,,218
2024-01-25 15:30:00,0.0,,218
2024-01-25 15:35:00,11.0,,218
2024-01-25 17:11:00,2.0,,218
2024-01-25 17:27:00,1.0,,218
2024-01-25 19:26:00,4.0,,218
2024-01-25 21:48:00,11.0,,218
2024-01-25 21:50:00,18.0,,218
2024-01-26 07:15:00,12.0,,218
2024-01-26 14:36:00,0.0,,218
2024-01-26 16:25:00,20.0,,218
2024-01-27 09:21:00,5.0,,218
2024-01-27 10:40:00,10.0,,218
2024-01-27 12:05:00,34.0,,218
2024-01-27 12:46:00,24.0,,218
2024-01-27 12:57:00,12.0,,218
2024-01-28 15:56:00,28.0,,218
2024-01-29 10:32:00,8.0,,218
2024-01-29 10:33:00,26.0,,218
2024-01-29 14:35:00,26.0,,218
2024-01-29 17:12:00,32.0,,218
2024-01-29 17:20:00,5.0,,218
2024-01-30 08:12:00,2.0,,218
2024-01-30 11:36:00,15.0,,218
2024-01-30 12:43:00,5.0,,218
2024-01-30 13:55:00,7.0,,218
2024-01-30 15:50:00,2.0,,218
2024-01-30 16:10:00,12.0,,218
2024-01-30 16:31:00,25.0,,218
2024-01-31 07:54:00,13.0,,218
2024-01-31 08:22:00,7.0,,218
2024-01-31 12:26:00,5.0,,218
2024-01-31 16:47:00,31.0,,218
2024-01-02 07:44:00,33.0,,218
2024-01-02 11:12:00,4.0,,218
2024-01-02 12:28:00,8.0,,218
2024-01-02 12:37:00,33.0,,218
2024-01-02 15:30:00,11.0,,218
2024-01-02 16:30:00,10.0,,218
2024-01-02 16:31:00,16.0,,218
2024-02-02 15:04:00,28.0,,218
2024-02-02 16:43:00,23.0,,218
2024-03-02 07:45:00,12.0,,218
2024-03-02 11:25:00,3.0,,218
2024-03-02 13:03:00,8.0,,218
2024-05-02 08:27:00,39.0,,218
2024-05-02 12:23:00,5.0,,218
2024-05-02 14:20:00,0.0,,218
2024-05-02 14:50:00,0.0,,218
2024-05-02 16:27:00,6.0,,218
2024-06-02 10:03:00,2.0,,218
2024-07-02 07:06:00,5.0,,218
2024-07-02 07:42:00,4.0,,218
2024-07-02 07:44:00,18.0,,218
2024-07-02 11:22:00,6.0,,218
2024-07-02 14:48:00,0.0,,218
2024-07-02 14:51:00,9.0,,218
2024-07-02 17:15:00,8.0,,218
2024-07-02 17:18:00,13.0,,218
2024-08-02 07:35:00,1.0,,218
2024-08-02 08:07:00,7.0,,218
2024-08-02 13:21:00,0.0,,218
2024-08-02 14:53:00,7.0,,218
2024-08-02 22:06:00,7.0,,218
2024-09-02 09:37:00,3.0,,218
2024-09-02 12:07:00,19.0,,218
2024-09-02 15:11:00,10.0,,218
2024-09-02 15:16:00,21.0,,218
2024-09-02 15:27:00,11.0,,218
2024-10-02 07:52:00,5.0,,218
2024-10-02 08:28:00,5.0,,218
2024-10-02 09:25:00,3.0,,218
2024-10-02 15:10:00,15.0,,218
2024-11-02 07:33:00,2.0,,218
2024-11-02 07:34:00,13.0,,218
2024-12-02 08:48:00,4.0,,218
2024-12-02 10:14:00,7.0,,218
2024-12-02 10:48:00,13.0,,218
2024-12-02 12:20:00,18.0,,218
2024-12-02 14:49:00,8.0,,218
2024-12-02 15:53:00,2.0,,218
2024-12-02 17:11:00,4.0,,218
2024-12-02 18:24:00,5.0,,218
2024-02-13 12:20:00,0.0,,218
2024-02-13 13:54:00,3.0,,218
2024-02-13 15:38:00,1.0,,218
2024-02-14 07:30:00,6.0,,218
2024-02-14 07:42:00,19.0,,218
2024-02-14 08:21:00,3.0,,218
2024-02-14 08:46:00,5.0,,218
2024-02-14 10:24:00,10.0,,218
2024-02-14 10:52:00,7.0,,218
2024-02-14 11:33:00,3.0,,218
2024-02-14 11:57:00,0.0,,218
2024-02-14 13:35:00,12.0,,218
2024-02-14 17:20:00,15.0,,218
2024-02-14 17:29:00,23.0,,218
2024-02-15 07:43:00,5.0,,218
2024-02-15 07:51:00,8.0,,218
2024-02-15 10:48:00,8.0,,218
2024-02-15 13:59:00,8.0,,218
2024-02-15 14:14:00,17.0,,218
2024-02-16 08:09:00,14.0,,218
2024-02-16 10:28:00,2.0,,218
2024-02-16 11:12:00,2.0,,218
2024-02-16 13:52:00,7.0,,218
2024-02-17 07:45:00,0.0,,218
2024-02-17 10:22:00,12.0,,218
2024-02-17 13:04:00,10.0,,218
2024-02-17 13:10:00,23.0,,218
2024-02-17 13:20:00,16.0,,218
2024-02-18 07:14:00,22.0,,218
2024-02-19 03:14:00,17.0,,218
2024-02-19 08:17:00,1.0,,218
2024-02-19 09:45:00,0.0,,218
2024-02-19 09:59:00,9.0,,218
2024-02-19 18:46:00,0.0,,218
2024-02-20 09:40:00,1.0,,218
2024-02-20 11:26:00,1.0,,218
2024-02-20 14:54:00,8.0,,218
2024-02-20 19:02:00,11.0,,218
2024-02-21 08:59:00,2.0,,218
2024-02-21 10:06:00,14.0,,218
2024-02-21 10:58:00,10.0,,218
2024-02-21 13:48:00,1.0,,218
2024-02-21 13:53:00,14.0,,218
2024-02-21 15:29:00,13.0,,218
2024-02-21 15:30:00,25.0,,218
2024-02-21 17:23:00,7.0,,218
2024-02-21 17:28:00,36.0,,218
2024-02-22 13:13:00,9.0,,218
2024-02-22 15:48:00,11.0,,218
2024-02-22 16:25:00,13.0,,218
2024-02-23 07:08:00,2.0,,218
2024-02-23 07:18:00,1.0,,218
2024-02-23 08:09:00,2.0,,218
2024-02-23 11:46:00,0.0,,218
2024-02-23 14:03:00,4.0,,218
2024-02-24 07:52:00,41.0,,218
2024-02-24 09:28:00,17.0,,218
2024-02-24 09:38:00,18.0,,218
2024-02-24 13:00:00,0.0,,218
2024-02-24 14:02:00,31.0,,218
2024-02-25 13:44:00,13.0,,218
2024-02-26 07:56:00,0.0,,218
2024-02-26 11:37:00,28.0,,218
2024-02-26 14:12:00,13.0,,218
2024-02-26 14:17:00,23.0,,218
2024-02-26 14:25:00,32.0,,218
2024-02-26 15:11:00,2.0,,218
2024-02-26 15:42:00,7.0,,218
2024-02-26 16:20:00,13.0,,218
2024-02-26 17:09:00,37.0,,218
2024-02-27 07:46:00,39.0,,218
2024-02-27 09:18:00,18.0,,218
2024-02-27 14:28:00,12.0,,218
2024-02-28 07:27:00,4.0,,218
2024-02-28 07:37:00,0.0,,218
2024-02-28 10:46:00,20.0,,218
2024-02-28 11:15:00,28.0,,218
2024-02-28 13:31:00,15.0,,218
2024-02-28 14:49:00,14.0,,218
2023-01-06 18:27:00,18.0,,230
2023-03-06 07:03:00,23.0,,230
2023-06-06 17:00:00,29.0,,230
2023-10-06 09:01:00,25.0,,230
2023-06-14 18:03:00,25.0,,230
2023-06-19 08:23:00,37.0,,230
2023-06-20 05:18:00,50.0,,230
2023-06-20 06:45:00,54.0,,230
2023-06-20 14:07:00,37.0,,230
2023-06-22 13:33:00,27.0,,230
2023-06-23 18:18:00,23.0,,230
2023-06-23 18:23:00,2.0,,230
2023-06-24 17:48:00,79.0,,230
2023-04-07 06:32:00,39.0,,230
2023-06-07 08:15:00,10.0,,230
2023-08-07 08:08:00,35.0,,230
2023-11-07 11:48:00,29.0,,230
2023-07-13 16:49:00,25.0,,230
2023-07-17 15:42:00,21.0,,230
2023-07-20 08:56:00,31.0,,230
2023-07-21 13:47:00,18.0,,230
2023-07-21 16:04:00,29.0,,230
2023-07-27 15:56:00,23.0,,230
2023-07-31 09:30:00,16.0,,230
2023-01-08 11:13:00,35.0,,230
2023-02-08 06:46:00,50.0,,230
2023-02-08 14:35:00,35.0,,230
2023-04-08 15:21:00,23.0,,230
2023-10-08 05:39:00,23.0,,230
2023-08-17 07:33:00,16.0,,230
2023-08-22 11:17:00,25.0,,230
2023-08-24 06:04:00,54.0,,230
2023-08-25 10:35:00,29.0,,230
2023-08-31 13:22:00,23.0,,230
2023-04-09 11:26:00,25.0,,230
2023-07-09 08:19:00,27.0,,230
2023-09-13 10:42:00,33.0,,230
2023-09-14 19:29:00,42.0,,230
2023-09-15 17:56:00,35.0,,230
2023-09-19 11:56:00,42.0,,230
2023-09-21 13:26:00,37.0,,230
2023-09-25 08:11:00,48.0,,230
2023-09-26 12:04:00,39.0,,230
2023-09-29 06:38:00,56.0,,230
2023-09-29 19:14:00,35.0,,230
2023-03-10 07:19:00,31.0,,230
2023-05-10 10:54:00,33.0,,230
2023-06-10 18:08:00,48.0,,230
2023-10-10 08:32:00,27.0,,230
2023-11-10 19:08:00,65.0,,230
2023-12-10 20:32:00,31.0,,230
2023-10-17 07:22:00,23.0,,230
2023-10-18 06:37:00,48.0,,230
2023-10-19 05:58:00,27.0,,230
2023-10-23 12:27:00,37.0,,230
2023-10-26 08:09:00,27.0,,230
2023-10-28 05:45:00,48.0,,230
2023-10-31 08:19:00,21.0,,230
2023-01-11 08:07:00,52.0,,230
2023-02-11 09:34:00,29.0,,230
2023-06-11 08:48:00,35.0,,230
2023-08-11 05:51:00,33.0,,230
2023-09-11 13:34:00,31.0,,230
2023-10-11 16:58:00,31.0,,230
2023-11-14 19:10:00,29.0,,230
2023-11-16 09:22:00,25.0,,230
2023-11-16 14:10:00,84.0,,230
2023-11-17 12:12:00,52.0,,230
2023-11-28 19:37:00,32.0,,230
2023-05-12 08:17:00,34.0,,230
2023-09-12 05:26:00,25.0,,230
2023-12-12 18:05:00,31.0,,230
2023-12-19 09:14:00,31.0,,230
2023-12-23 08:04:00,28.0,,230
2024-03-01 18:15:00,52.0,,230
2024-11-01 15:44:00,53.0,,230
2024-01-16 08:22:00,45.0,,230
2024-01-19 18:07:00,31.0,,230
2024-01-25 07:13:00,42.0,,230
2024-01-29 14:18:00,26.0,,230
2024-01-02 19:51:00,31.0,,230
2024-07-02 14:28:00,39.0,,230
2024-12-02 08:12:00,29.0,,230
2024-02-20 08:34:00,26.0,,230
2024-02-24 06:43:00,18.0,,230
2024-02-27 16:46:00,37.0,,230
2024-04-03 09:15:00,23.0,,230
2024-08-03 08:28:00,25.0,,230
2023-01-06 13:40:00,33.0,,294
2023-07-06 05:00:00,1.0,,294
2024-04-03 15:13:00,10.0,,932
2024-10-03 14:20:00,9.0,,932
2024-05-03 06:57:00,44.0,,1111
2023-01-06 06:24:00,77.0,,1139
2023-02-06 13:07:00,115.0,,1139
2023-05-06 14:40:00,275.0,,1139
2023-08-06 14:14:00,77.0,,1139
2023-10-06 13:54:00,82.0,,1139
2023-06-13 14:22:00,99.0,,1139
2023-06-15 15:08:00,66.0,,1139
2023-06-19 14:09:00,60.0,,1139
2023-06-21 14:33:00,71.0,,1139
2023-06-23 14:04:00,77.0,,1139
2023-06-25 12:14:00,88.0,,1139
2023-04-07 13:49:00,88.0,,1139
2023-06-07 13:52:00,110.0,,1139
2023-10-07 14:37:00,115.0,,1139
2023-12-07 14:05:00,110.0,,1139
2023-07-15 11:21:00,99.0,,1139
2023-07-18 15:01:00,104.0,,1139
2023-07-20 13:54:00,110.0,,1139
2023-07-26 09:31:00,99.0,,1139
2023-07-28 14:13:00,93.0,,1139
2023-01-08 05:58:00,93.0,,1139
2023-02-08 14:37:00,93.0,,1139
2023-05-08 13:09:00,82.0,,1139
2023-08-19 09:53:00,71.0,,1139
2023-08-23 13:07:00,275.0,,1139
2023-08-26 11:23:00,66.0,,1139
2023-08-29 14:02:00,71.0,,1139
2023-08-31 14:27:00,71.0,,1139
2023-02-09 13:28:00,82.0,,1139
2023-06-09 14:08:00,297.0,,1139
2023-08-09 14:48:00,66.0,,1139
2023-11-09 14:16:00,77.0,,1139
2023-09-13 14:20:00,82.0,,1139
2023-09-15 15:19:00,71.0,,1139
2023-09-20 06:02:00,126.0,,1139
2023-09-21 14:12:00,55.0,,1139
2023-09-23 13:34:00,66.0,,1139
2023-09-26 14:36:00,88.0,,1139
2023-09-29 14:17:00,93.0,,1139
2023-02-10 14:02:00,88.0,,1139
2023-04-10 13:40:00,104.0,,1139
2023-07-10 14:06:00,99.0,,1139
2023-10-10 14:01:00,99.0,,1139
2023-12-10 14:48:00,88.0,,1139
2023-10-16 14:23:00,82.0,,1139
2023-10-18 14:23:00,66.0,,1139
2023-10-20 14:08:00,71.0,,1139
2023-10-23 14:01:00,82.0,,1139
2023-10-25 14:20:00,82.0,,1139
2023-10-28 13:55:00,99.0,,1139
2023-10-31 14:54:00,66.0,,1139
2023-02-11 14:05:00,49.0,,1139
2023-06-11 10:12:00,49.0,,1139
2023-08-11 14:20:00,66.0,,1139
2023-10-11 13:57:00,66.0,,1139
2023-11-14 14:11:00,88.0,,1139
2023-11-16 15:04:00,82.0,,1139
2023-11-20 14:48:00,60.0,,1139
2023-11-23 06:25:00,66.0,,1139
2023-11-25 08:19:00,66.0,,1139
2023-11-28 14:04:00,55.0,,1139
2023-01-12 06:24:00,44.0,,1139
2023-04-12 13:59:00,60.0,,1139
2023-06-12 13:46:00,60.0,,1139
2023-08-12 13:45:00,60.0,,1139
2023-11-12 14:33:00,66.0,,1139
2023-12-13 14:03:00,82.0,,1139
2023-12-15 13:58:00,88.0,,1139
2023-12-18 14:41:00,82.0,,1139
2023-12-20 15:08:00,71.0,,1139
2023-12-22 14:00:00,49.0,,1139
2023-12-26 14:48:00,66.0,,1139
2024-03-01 14:26:00,55.0,,1139
2024-05-01 15:10:00,66.0,,1139
2024-08-01 13:57:00,60.0,,1139
2024-10-01 14:22:00,55.0,,1139
2024-12-01 14:41:00,77.0,,1139
2024-01-15 13:54:00,60.0,,1139
2024-01-17 14:40:00,71.0,,1139
2024-01-19 14:34:00,77.0,,1139
2024-01-23 13:59:00,77.0,,1139
2024-01-25 15:17:00,49.0,,1139
2024-01-30 06:02:00,66.0,,1139
2024-01-31 14:15:00,77.0,,1139
2024-02-02 14:44:00,88.0,,1139
2024-07-02 14:29:00,88.0,,1139
2024-10-02 12:17:00,82.0,,1139
2024-02-13 14:29:00,82.0,,1139
2024-02-15 14:22:00,99.0,,1139
2024-02-19 14:12:00,88.0,,1139
2024-02-21 14:23:00,88.0,,1139
2024-02-23 14:02:00,77.0,,1139
2024-02-26 14:18:00,82.0,,1139
2024-02-28 14:03:00,82.0,,1139
2024-01-03 15:20:00,60.0,,1139
2024-05-03 14:27:00,66.0,,1139
2024-07-03 13:56:00,71.0,,1139
2024-11-03 09:21:00,71.0,,1139
2024-03-13 14:25:00,77.0,,1139
2023-06-07 10:26:00,25.0,,1609
2023-06-07 12:00:00,71.0,,1609
2023-07-27 07:43:00,63.0,,1609
2023-07-27 09:22:00,2.0,,1609
2023-07-27 13:14:00,2.0,,1609
2023-07-28 10:18:00,44.0,,1609
2023-07-29 11:37:00,46.0,,1609
2023-07-31 10:04:00,46.0,,1609
2023-01-08 08:36:00,42.0,,1609
2023-01-08 11:42:00,50.0,,1609
2023-01-08 12:13:00,60.0,,1609
2023-02-08 07:28:00,63.0,,1609
2023-03-08 13:23:00,25.0,,1609
2023-04-08 10:09:00,46.0,,1609
2023-07-08 07:39:00,42.0,,1609
2023-08-14 08:23:00,42.0,,1609
2023-08-15 09:04:00,67.0,,1609
2023-08-16 11:38:00,21.0,,1609
2023-08-17 09:04:00,48.0,,1609
2023-08-21 09:57:00,46.0,,1609
2023-08-22 11:45:00,35.0,,1609
2023-08-23 11:05:00,58.0,,1609
2023-08-26 12:53:00,33.0,,1609
2023-08-29 12:26:00,48.0,,1609
2023-08-30 11:11:00,6.0,,1609
2023-08-30 12:23:00,79.0,,1609
2023-08-31 12:16:00,50.0,,1609
2023-02-09 10:37:00,14.0,,1609
2023-05-09 12:36:00,44.0,,1609
2023-06-09 10:18:00,39.0,,1609
